# Lines starting with ”#” will be treated as comments.;;;;;;;;;;;;;;;;;;;;;;
# This file can be reloaded with the ”reload stats” console command;;;;;;;;;;;;;;;;;;;;;;
#;;;;;;;;;;;;;;;;missile weapons only;;;;;;
#;;;;;;;%of dmg that will;;%of dmg that will;;100;50;;;;minimum speed;;;;;;
#;;;;;%bonus dmg;%bonus dmg;go through shields;%bonus dmg;go through armor;;;;;;;of missiles;;;;;;
key;cost;power;min_damage;max_damage;hull_damage;shield_damage;shield_penetration;armor_damage;armor_penetration;min_windup;max_windup;cooldown;range;accuracy;tracking;missile_speed;missile_evasion;missile_shield;missile_armor;missile_health;missile_retarget_range;end
SMALL_DISRUPTOR_1;15.00;-10.00;1.00;18.00;1.00;1.00;1.00;1.00;1.00;2.00;20.00;50.00;20.00;1.00;0.60;0.00;0.00;0.00;0.00;0.00;0.00;
MEDIUM_DISRUPTOR_1;30.00;-17.00;1.00;45.00;1.00;1.00;1.00;1.00;1.00;2.00;20.00;50.00;40.00;1.00;0.35;0.00;0.00;0.00;0.00;0.00;0.00;
SMALL_DISRUPTOR_2;20.00;-13.00;1.00;23.00;1.00;1.00;1.00;1.00;1.00;2.00;20.00;50.00;20.00;1.00;0.60;0.00;0.00;0.00;0.00;0.00;0.00;
MEDIUM_DISRUPTOR_2;40.00;-23.00;1.00;58.00;1.00;1.00;1.00;1.00;1.00;2.00;20.00;50.00;40.00;1.00;0.35;0.00;0.00;0.00;0.00;0.00;0.00;
SMALL_DISRUPTOR_3;25.00;-17.00;1.00;30.00;1.00;1.00;1.00;1.00;1.00;2.00;20.00;50.00;20.00;1.00;0.60;0.00;0.00;0.00;0.00;0.00;0.00;
MEDIUM_DISRUPTOR_3;35.00;-30.00;1.00;75.00;1.00;1.00;1.00;1.00;1.00;2.00;20.00;50.00;40.00;1.00;0.35;0.00;0.00;0.00;0.00;0.00;0.00;
# Autocannons;;;;;;;;;;;;;;;;;;;;;;
AUTOCANNON_1;15.00;-10.00;8.00;16.00;1.25;2.00;0.00;0.25;0.00;2.00;14.00;15.00;30.00;0.85;0.75;0.00;0.00;0.00;0.00;0.00;0.00;
AUTOCANNON_2;20.00;-13.00;10.00;21.00;1.25;2.00;0.00;0.25;0.00;2.00;14.00;15.00;30.00;0.85;0.75;0.00;0.00;0.00;0.00;0.00;0.00;
AUTOCANNON_3;25.00;-17.00;14.00;27.00;1.25;2.00;0.00;0.25;0.00;2.00;14.00;15.00;30.00;0.85;0.75;0.00;0.00;0.00;0.00;0.00;0.00;
# Kinetic Artillery;;;;;;;;;;;;;;;;;;;;;;
KINETIC_ARTILLERY_1;120.00;-70.00;150.00;450.00;1.25;2.00;0.00;0.50;0.00;3.00;25.00;50.00;120.00;0.75;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
KINETIC_ARTILLERY_2;155.00;-90.00;195.00;585.00;1.25;2.00;0.00;0.50;0.00;3.00;25.00;50.00;120.00;0.75;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
# Energy Launcher;;;;;;;;;;;;;;;;;;;;;;
ENERGY_TORPEDO_1;120.00;-70.00;360.00;800.00;1.75;0.50;0.00;1.50;0.00;1.00;19.00;150.00;130.00;0.90;0.05;270.00;0.00;0.00;0.00;0.00;0.00;
ENERGY_TORPEDO_2;155.00;-90.00;468.00;1040.00;1.75;0.50;0.00;1.50;0.00;1.00;19.00;150.00;130.00;0.90;0.05;270.00;0.00;0.00;0.00;0.00;0.00;
# Mega Cannon;;;;;;;;;;;;;;;;;;;;;;
MASS_ACCELERATOR_1;250.00;-200.00;700.00;2000.00;1.25;1.50;0.00;0.75;0.00;1.00;19.00;80.00;150.00;0.75;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
MASS_ACCELERATOR_2;325.00;-250.00;900.00;2600.00;1.25;1.50;0.00;0.75;0.00;1.00;19.00;80.00;150.00;0.75;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
# Energy Lance;;;;;;;;;;;;;;;;;;;;;;
ENERGY_LANCE_1;250.00;-200.00;600.00;1500.00;1.50;0.50;0.00;2.00;0.00;1.00;19.00;70.00;150.00;0.85;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
ENERGY_LANCE_2;325.00;-250.00;800.00;2000.00;1.50;0.50;0.00;2.00;0.00;1.00;19.00;70.00;150.00;0.85;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
# Arc Emitter;;;;;;;;;;;;;;;;;;;;;;
ARC_EMITTER_1;250.00;-200.00;1.00;1300.00;1.00;1.00;1.00;1.00;1.00;1.00;19.00;71.00;150.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
ARC_EMITTER_2;325.00;-250.00;1.00;1700.00;1.00;1.00;1.00;1.00;1.00;1.00;19.00;71.00;150.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
# Titan Laser;;;;;;;;;;;;;;;;;;;;;;
TITAN_LASER;500.00;-500.00;5000.00;10000.00;1.25;0.75;0.00;1.50;0.00;30.00;45.00;180.00;250.00;0.85;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
PERDITION_BEAM_TITAN;500.00;-500.00;5000.00;10000.00;1.25;0.75;0.00;1.50;0.00;30.00;45.00;180.00;250.00;0.85;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
PERDITION_BEAM_ION;500.00;-500.00;5000.00;10000.00;1.25;0.75;0.00;1.50;0.00;30.00;45.00;180.00;250.00;0.85;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
# Flak Battery;;;;;;;;;;;;;;;;;;;;;;
FLAK_BATTERY_1;8.00;-5.00;1.00;3.00;1.00;1.00;0.00;1.00;0.00;0.00;0.00;8.00;20.00;0.75;0.50;0.00;0.00;0.00;0.00;0.00;0.00;
FLAK_BATTERY_2;10.00;-7.00;1.50;4.50;1.00;1.00;0.00;1.00;0.00;0.00;0.00;8.00;20.00;0.75;0.60;0.00;0.00;0.00;0.00;0.00;0.00;
FLAK_BATTERY_3;13.00;-10.00;2.00;6.00;1.00;1.00;0.00;1.00;0.00;0.00;0.00;8.00;20.00;0.75;0.70;0.00;0.00;0.00;0.00;0.00;0.00;
# Point-Defense;;;;;;;;;;;;;;;;;;;;;;
POINT_DEFENCE_1;8.00;-5.00;1.00;4.00;1.00;1.00;0.00;1.00;0.00;0.00;0.00;8.00;20.00;0.75;0.10;0.00;0.00;0.00;0.00;0.00;0.00;
POINT_DEFENCE_2;10.00;-7.00;1.50;6.00;1.00;1.00;0.00;1.00;0.00;0.00;0.00;8.00;20.00;0.75;0.20;0.00;0.00;0.00;0.00;0.00;0.00;
POINT_DEFENCE_3;13.00;-10.00;2.00;8.00;1.00;1.00;0.00;1.00;0.00;0.00;0.00;8.00;20.00;0.75;0.30;0.00;0.00;0.00;0.00;0.00;0.00;
# Missiles;;;;;;;;;;;;;;;;;;;;;;
MISSILE_1;20.00;-10.00;30.00;40.00;1.25;1.00;1.00;1.00;0.00;1.00;15.00;42.00;100.00;1.00;0.25;350.00;0.00;0.00;0.00;10.00;100.00;
MISSILE_2;26.00;-13.00;39.00;52.00;1.25;1.00;1.00;1.00;0.00;1.00;15.00;42.00;100.00;1.00;0.25;350.00;0.10;0.00;0.00;12.00;100.00;
MISSILE_3;34.00;-17.00;51.00;68.00;1.25;1.00;1.00;1.00;0.00;1.00;15.00;42.00;100.00;1.00;0.25;350.00;0.20;0.00;0.00;14.00;100.00;
MISSILE_4;44.00;-22.00;66.00;88.00;1.25;1.00;1.00;1.00;0.00;1.00;15.00;42.00;100.00;1.00;0.25;350.00;0.30;0.00;0.00;16.00;100.00;
MISSILE_5;58.00;-26.00;86.00;114.00;1.25;1.00;1.00;1.00;0.00;1.00;15.00;42.00;100.00;1.00;0.25;350.00;0.40;0.00;0.00;18.00;100.00;
# Torpedoes;;;;;;;;;;;;;;;;;;;;;;
TORPEDO_1;40.00;-10.00;165.00;265.00;1.00;1.00;1.00;2.00;0.00;2.00;20.00;160.00;80.00;1.00;0.10;270.00;0.00;0.00;0.00;20.00;100.00;
TORPEDO_2;52.00;-17.00;215.00;345.00;1.00;1.00;1.00;2.00;0.00;2.00;20.00;160.00;80.00;1.00;0.10;270.00;0.00;0.00;0.00;25.00;100.00;
TORPEDO_3;68.00;-26.00;275.00;445.00;1.00;1.00;1.00;2.00;0.00;2.00;20.00;160.00;80.00;1.00;0.10;270.00;0.00;0.00;0.00;30.00;100.00;
# Swarmer Missiles;;;;;;;;;;;;;;;;;;;;;;
SWARMER_MISSILE_1;50.00;-17.00;20.00;27.00;1.00;1.00;1.00;1.00;0.00;1.00;15.00;25.00;100.00;1.00;0.30;400.00;0.00;0.00;0.00;50.00;100.00;
SWARMER_MISSILE_2;65.00;-26.00;33.00;48.00;1.00;1.00;1.00;1.00;0.00;1.00;15.00;25.00;100.00;1.00;0.30;400.00;0.00;0.00;0.00;60.00;100.00;
# Researchable Space Critters;;;;;;;;;;;;;;;;;;;;;;
SPACE_CLOUD_LIGHTNING;50.00;-40.00;1.00;136.00;1.00;1.00;1.00;1.00;1.00;1.00;19.00;50.00;60.00;1.00;0.30;0.00;0.00;0.00;0.00;0.00;0.00;
SMALL_MINING_LASER;15.00;-7.00;9.00;22.00;2.00;0.25;0.00;1.25;0.00;1.00;19.00;30.00;30.00;0.75;0.40;0.00;0.00;0.00;0.00;0.00;0.00;
MEDIUM_MINING_LASER;30.00;-13.00;23.00;55.00;2.00;0.25;0.00;1.25;0.00;1.00;19.00;30.00;60.00;0.70;0.20;0.00;0.00;0.00;0.00;0.00;0.00;
SPACE_WHALE_WEAPON;15.00;-10.00;10.00;27.00;1.00;2.00;0.00;0.25;0.00;1.00;19.00;30.00;50.00;0.75;0.50;0.00;0.00;0.00;0.00;0.00;0.00;
# Misc Space Critters;;;;;;;;;;;;;;;;;;;;;;
MEDIUM_PROBE_LIGHTNING;0.00;0.00;12.00;29.00;1.00;1.00;0.00;1.00;0.00;1.00;19.00;35.00;60.00;0.85;0.30;0.00;0.00;0.00;0.00;0.00;0.00;
PSIONIC_BLAST_1;0.00;0.00;300.00;700.00;1.00;0.25;0.00;1.00;1.00;2.00;25.00;30.00;85.00;0.90;1.00;0.00;0.00;0.00;0.00;0.00;0.00;
SMALL_SPACE_AMOEBA_WEAPON;0.00;0.00;9.00;22.00;1.33;1.00;0.00;1.250;0.00;1.00;19.00;30.00;40.00;0.75;0.50;0.00;0.00;0.00;0.00;0.00;0.00;
LARGE_SPACE_AMOEBA_WEAPON;0.00;0.00;54.00;132.00;1.33;1.00;0.00;1.250;0.00;1.00;19.00;30.00;60.00;0.75;0.30;0.00;0.00;0.00;0.00;0.00;0.00;
SMALL_CRYSTAL_SHIP_BLUE_LIGHTNING;0.00;0.00;10.00;30.00;1.50;1.00;0.00;1.00;0.00;2.00;18.00;35.00;45.00;0.75;0.50;0.00;0.00;0.00;0.00;0.00;0.00;
MEDIUM_CRYSTAL_SHIP_BLUE_LIGHTNING;0.00;0.00;25.00;75.00;1.50;1.00;0.00;1.00;0.00;2.00;18.00;35.00;65.00;0.75;0.30;0.00;0.00;0.00;0.00;0.00;0.00;
LARGE_CRYSTAL_SHIP_BLUE_LIGHTNING;0.00;0.00;60.00;180.00;1.50;1.00;0.00;1.00;0.00;2.00;18.00;35.00;85.00;0.75;0.05;0.00;0.00;0.00;0.00;0.00;0.00;
SMALL_CRYSTAL_SHIP_GREEN_LIGHTNING;0.00;0.00;10.00;30.00;1.50;1.00;0.00;1.00;0.00;2.00;18.00;35.00;45.00;0.75;0.50;0.00;0.00;0.00;0.00;0.00;0.00;
MEDIUM_CRYSTAL_SHIP_GREEN_LIGHTNING;0.00;0.00;25.00;75.00;1.50;1.00;0.00;1.00;0.00;2.00;18.00;35.00;65.00;0.75;0.30;0.00;0.00;0.00;0.00;0.00;0.00;
LARGE_CRYSTAL_SHIP_GREEN_LIGHTNING;0.00;0.00;60.00;180.00;1.50;1.00;0.00;1.00;0.00;2.00;18.00;35.00;85.00;0.75;0.05;0.00;0.00;0.00;0.00;0.00;0.00;
SMALL_CRYSTAL_SHIP_YELLOW_LIGHTNING;0.00;0.00;10.00;30.00;1.50;1.00;0.00;1.00;0.00;2.00;18.00;35.00;45.00;0.75;0.50;0.00;0.00;0.00;0.00;0.00;0.00;
MEDIUM_CRYSTAL_SHIP_YELLOW_LIGHTNING;0.00;0.00;25.00;75.00;1.50;1.00;0.00;1.00;0.00;2.00;18.00;35.00;65.00;0.75;0.30;0.00;0.00;0.00;0.00;0.00;0.00;
LARGE_CRYSTAL_SHIP_YELLOW_LIGHTNING;0.00;0.00;60.00;180.00;1.50;1.00;0.00;1.00;0.00;2.00;18.00;35.00;85.00;0.75;0.05;0.00;0.00;0.00;0.00;0.00;0.00;
SMALL_CRYSTAL_SHIP_RED_LIGHTNING;0.00;0.00;10.00;30.00;1.50;1.00;0.00;1.00;0.00;2.00;18.00;35.00;45.00;0.75;0.50;0.00;0.00;0.00;0.00;0.00;0.00;
MEDIUM_CRYSTAL_SHIP_RED_LIGHTNING;0.00;0.00;25.00;75.00;1.50;1.00;0.00;1.00;0.00;2.00;18.00;35.00;65.00;0.75;0.30;0.00;0.00;0.00;0.00;0.00;0.00;
LARGE_CRYSTAL_SHIP_RED_LIGHTNING;0.00;0.00;60.00;180.00;1.50;1.00;0.00;1.00;0.00;2.00;18.00;35.00;85.00;0.75;0.05;0.00;0.00;0.00;0.00;0.00;0.00;
SMALL_CRYSTAL_SHIP_BLUE_ELITE_LIGHTNING;0.00;0.00;10.00;30.00;1.50;1.00;0.00;1.00;0.00;2.00;18.00;35.00;45.00;0.75;0.50;0.00;0.00;0.00;0.00;0.00;0.00;
MEDIUM_CRYSTAL_SHIP_BLUE_ELITE_LIGHTNING;0.00;0.00;25.00;75.00;1.50;1.00;0.00;1.00;0.00;2.00;18.00;35.00;65.00;0.75;0.30;0.00;0.00;0.00;0.00;0.00;0.00;
LARGE_CRYSTAL_SHIP_BLUE_ELITE_LIGHTNING;0.00;0.00;60.00;180.00;1.50;1.00;0.00;1.00;0.00;2.00;18.00;35.00;85.00;0.75;0.05;0.00;0.00;0.00;0.00;0.00;0.00;
SMALL_CRYSTAL_SHIP_GREEN_ELITE_LIGHTNING;0.00;0.00;10.00;30.00;1.50;1.00;0.00;1.00;0.00;2.00;18.00;35.00;45.00;0.75;0.50;0.00;0.00;0.00;0.00;0.00;0.00;
MEDIUM_CRYSTAL_SHIP_GREEN_ELITE_LIGHTNING;0.00;0.00;25.00;75.00;1.50;1.00;0.00;1.00;0.00;2.00;18.00;35.00;65.00;0.75;0.30;0.00;0.00;0.00;0.00;0.00;0.00;
LARGE_CRYSTAL_SHIP_GREEN_ELITE_LIGHTNING;0.00;0.00;60.00;180.00;1.50;1.00;0.00;1.00;0.00;2.00;18.00;35.00;85.00;0.75;0.05;0.00;0.00;0.00;0.00;0.00;0.00;
SMALL_CRYSTAL_SHIP_YELLOW_ELITE_LIGHTNING;0.00;0.00;10.00;30.00;1.50;1.00;0.00;1.00;0.00;2.00;18.00;35.00;45.00;0.75;0.50;0.00;0.00;0.00;0.00;0.00;0.00;
MEDIUM_CRYSTAL_SHIP_YELLOW_ELITE_LIGHTNING;0.00;0.00;25.00;75.00;1.50;1.00;0.00;1.00;0.00;2.00;18.00;35.00;65.00;0.75;0.30;0.00;0.00;0.00;0.00;0.00;0.00;
LARGE_CRYSTAL_SHIP_YELLOW_ELITE_LIGHTNING;0.00;0.00;60.00;180.00;1.50;1.00;0.00;1.00;0.00;2.00;18.00;35.00;85.00;0.75;0.05;0.00;0.00;0.00;0.00;0.00;0.00;
SMALL_CRYSTAL_SHIP_RED_ELITE_LIGHTNING;0.00;0.00;10.00;30.00;1.50;1.00;0.00;1.00;0.00;2.00;18.00;35.00;45.00;0.75;0.50;0.00;0.00;0.00;0.00;0.00;0.00;
MEDIUM_CRYSTAL_SHIP_RED_ELITE_LIGHTNING;0.00;0.00;25.00;75.00;1.50;1.00;0.00;1.00;0.00;2.00;18.00;35.00;65.00;0.75;0.30;0.00;0.00;0.00;0.00;0.00;0.00;
LARGE_CRYSTAL_SHIP_RED_ELITE_LIGHTNING;0.00;0.00;60.00;180.00;1.50;1.00;0.00;1.00;0.00;2.00;18.00;35.00;85.00;0.75;0.05;0.00;0.00;0.00;0.00;0.00;0.00;
# Misc Event Weapons;;;;;;;;;;;;;;;;;;;;;;
TECHNO_WEAPON;0.00;0.00;500.00;1000.00;1.00;1.50;0.00;1.00;0.00;10.00;20.00;100.00;120.00;0.85;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
TECHNO_PD;0.00;0.00;15.00;20.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;5.00;10.00;0.80;0.50;0.00;0.00;0.00;0.00;0.00;0.00;
SMALL_EVENT_UV_LASER;0.00;0.00;12.00;29.00;1.00;0.50;0.00;1.50;0.00;1.00;19.00;30.00;30.00;0.85;0.50;0.00;0.00;0.00;0.00;0.00;0.00;
MEDIUM_EVENT_UV_LASER;0.00;0.00;30.00;73.00;1.00;0.50;0.00;1.50;0.00;1.00;19.00;30.00;50.00;0.85;0.30;0.00;0.00;0.00;0.00;0.00;0.00;
STELLARITE_MISSILE;0.00;0.00;500.00;750.00;1.00;1.00;1.00;1.50;0.00;20.00;30.00;30.00;150.00;1.00;0.50;500.00;1.00;0.00;0.00;100.00;10.00;
STELLARITE_PLASMA;0.00;0.00;250.00;325.00;1.00;0.50;0.00;1.00;0.00;2.00;15.00;10.00;150.00;0.80;0.75;0.00;0.00;0.00;0.00;0.00;0.00;
STELLARITE_BEAM;0.00;0.00;4948.00;12123.00;2.00;0.75;0.00;2.00;0.00;1.00;19.00;70.00;100.00;0.85;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
STELLARITE_LASER;0.00;0.00;10.00;12.00;1.00;0.50;0.00;2.00;0.00;1.00;1.00;10.00;10.00;0.80;0.50;0.00;0.00;0.00;0.00;0.00;0.00;
DRAGON_WEAPON;0.00;0.00;4948.00;12123.00;2.00;0.75;0.00;2.00;0.00;30.00;45.00;180.00;150.00;0.85;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
DRAGON_SECONDARY_WEAPON;0.00;0.00;100.00;150.00;1.00;0.80;0.00;1.00;0.00;2.00;20.00;10.00;80.00;0.80;0.75;0.00;0.00;0.00;0.00;0.00;0.00;
DRAGON_TERTIARY_WEAPON;0.00;0.00;10.00;12.00;1.00;0.80;0.00;1.00;0.00;1.00;1.00;10.00;10.00;0.80;0.50;0.00;0.00;0.00;0.00;0.00;0.00;
DIMENSIONAL_HORROR_PRIMARY_WEAPON;0.00;0.00;500.00;5000.00;1.00;0.25;0.00;1.00;1.00;20.00;30.00;150.00;250.00;0.85;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
DIMENSIONAL_HORROR_LARGE_WEAPON;0.00;0.00;250.00;1000.00;1.00;0.25;0.00;1.00;1.00;2.00;20.00;16.00;250.00;0.80;0.75;0.00;0.00;0.00;0.00;0.00;0.00;
DIMENSIONAL_HORROR_MEDIUM_WEAPON;0.00;0.00;100.00;400.00;1.00;0.25;0.00;1.00;1.00;2.00;18.00;15.00;250.00;0.80;0.50;0.00;0.00;0.00;0.00;0.00;0.00;
DIMENSIONAL_HORROR_SMALL_WEAPON;0.00;0.00;50.00;200.00;1.00;0.25;0.00;1.00;1.00;2.00;16.00;14.00;250.00;0.80;0.25;0.00;0.00;0.00;0.00;0.00;0.00;
DIMENSIONAL_HORROR_PD;0.00;0.00;10.00;50.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;15.00;250.00;0.80;0.50;0.00;0.00;0.00;0.00;0.00;0.00;
WRAITH_RED_LASER;0.00;0.00;150.00;250.00;1.00;0.50;0.00;2.00;0.00;2.00;15.00;10.00;150.00;0.80;0.75;0.00;0.00;0.00;0.00;0.00;0.00;
WRAITH_BLUE_LASER;0.00;0.00;150.00;250.00;1.00;0.50;0.00;2.00;0.00;2.00;15.00;10.00;150.00;0.80;0.75;0.00;0.00;0.00;0.00;0.00;0.00;
WRAITH_YELLOW_LASER;0.00;0.00;150.00;250.00;1.00;0.50;0.00;2.00;0.00;2.00;15.00;10.00;150.00;0.80;0.75;0.00;0.00;0.00;0.00;0.00;0.00;
# ED invaders;;;;;;;;;;;;;;;;;;;;;;
SMALL_ED_WEAPON;40.00;-25.00;20.00;49.00;2.00;0.50;0.00;1.50;0.00;2.00;18.00;35.00;30.00;0.90;0.60;0.00;0.00;0.00;0.00;0.00;0.00;
MEDIUM_ED_WEAPON;80.00;-50.00;50.00;123.00;2.00;0.50;0.00;1.50;0.00;2.00;18.00;35.00;50.00;0.90;0.30;0.00;0.00;0.00;0.00;0.00;0.00;
LARGE_ED_WEAPON;160.00;-100.00;120.00;294.00;2.00;0.50;0.00;1.50;0.00;2.00;18.00;35.00;70.00;0.90;0.05;0.00;0.00;0.00;0.00;0.00;0.00;
# Swarm;;;;;;;;;;;;;;;;;;;;;;
LARGE_SCOURGE_MISSILE_1;65.00;-35.00;135.00;175.00;1.50;1.00;1.00;1.50;0.00;1.00;19.00;40.00;120.00;1.00;0.05;350.00;0.40;0.00;0.00;20.00;120.00;
SMALL_SCOURGE_PROJECTILE_WEAPON;0.00;0.00;20.00;46.00;1.00;1.50;0.00;1.00;0.00;1.00;19.00;30.00;60.00;0.75;0.70;0.00;0.00;0.00;0.00;0.00;0.00;
MEDIUM_SCOURGE_PROJECTILE_WEAPON;0.00;0.00;50.00;115.00;1.00;1.50;0.00;1.00;0.00;1.00;19.00;30.00;60.00;0.75;0.25;0.00;0.00;0.00;0.00;0.00;0.00;
# Planet Killer Weapons;;;;;;;;;;;;;;;;;;;;;;
PLANET_KILLER_CRACKER;0.00;-7500.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;270;0.00;90;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
PLANET_KILLER_SHIELDER;0.00;-7500.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;270;0.00;90;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
PLANET_KILLER_NEUTRON;0.00;-7500.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;270;0.00;90;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
PLANET_KILLER_GODRAY;0.00;-7500.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;270;0.00;90;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
PLANET_KILLER_NANOBOTS;0.00;-7500.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;270;0.00;90;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
